CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,Exited
15640537,Customer_5935,450,Germany,Male,41,0,53532.84,1,1,1,29323.04,9,0,4,8,0
15640538,Customer_5936,694,Germany,Male,22,10,168333.21,2,0,1,105127.55,11,0,5,12,0
15640539,Customer_5937,504,France,Male,30,4,70356.07,2,1,0,53379.7,1,0,3,6,0
15640540,Customer_5938,633,France,Male,63,0,6660.42,1,1,0,101740.77,1,0,2,2,1
15640541,Customer_5939,698,France,Female,41,2,68126.99,2,0,1,68407.95,4,0,2,10,0
15640542,Customer_5940,621,France,Male,48,5,96528.72,1,1,0,94784.11,2,0,1,4,1
15640543,Customer_5941,568,France,Male,35,0,0.0,1,1,1,100407.15,8,0,3,9,0
15640544,Customer_5942,681,France,Female,32,9,139189.55,2,1,0,199999.0,4,0,5,2,0
15640545,Customer_5943,605,Spain,Male,38,2,250000.0,2,1,0,99194.12,3,0,4,3,0
15640546,Customer_5944,740,Spain,Male,35,6,98350.46,1,0,1,157705.73,8,0,4,7,0
15640547,Customer_5945,644,France,Female,21,1,158050.46,2,1,0,147840.41,0,0,5,3,0
15640548,Customer_5946,661,France,Male,26,5,131941.73,2,0,0,155990.73,2,0,1,1,1
15640549,Customer_5947,761,France,Female,45,6,500.0,2,1,1,155422.83,10,0,4,18,0
15640550,Customer_5948,623,Germany,Male,33,1,13734.13,2,1,0,93964.4,4,0,1,0,1
15640551,Customer_5949,535,Spain,Female,38,10,0.0,2,0,1,32108.27,7,0,5,16,0
15640552,Customer_5950,512,France,Female,40,10,59070.58,2,1,0,102861.58,1,0,5,3,0
15640553,Customer_5951,673,France,Male,41,4,6717.56,2,1,0,35960.43,1,0,2,1,1
15640554,Customer_5952,668,Spain,Male,50,9,0.0,2,1,0,25933.99,5,0,5,4,0
15640555,Customer_5953,670,Germany,Male,25,9,153097.79,1,1,0,30320.01,0,0,5,1,0
15640556,Customer_5954,724,France,Male,44,0,0.0,2,1,1,152562.59,8,0,5,10,0
15640557,Customer_5955,638,Germany,Female,46,2,0.0,2,0,1,56842.68,5,1,2,6,1
15640558,Customer_5956,850,France,Female,48,0,0.0,2,0,0,104918.13,0,0,3,3,0
15640559,Customer_5957,713,France,Male,22,2,1990.14,1,1,0,19694.68,4,0,5,2,0
15640560,Customer_5958,628,Spain,Male,40,3,0.0,2,1,1,98225.67,7,1,1,15,1
15640561,Customer_5959,502,Spain,Male,56,4,95203.13,1,1,0,143940.69,3,0,5,1,0
15640562,Customer_5960,580,France,Female,36,3,97041.99,3,0,1,55294.44,10,1,1,6,1
15640563,Customer_5961,770,Spain,Female,43,3,500.0,1,1,1,32471.91,8,0,4,15,0
15640564,Customer_5962,785,France,Female,46,8,0.0,2,1,0,109574.28,3,0,5,2,0
15640565,Customer_5963,760,Spain,Male,26,8,42044.1,1,1,0,151533.19,4,0,2,3,1
15640566,Customer_5964,573,France,Female,58,8,202841.64,2,1,1,24888.86,13,0,5,5,1
15640567,Customer_5965,659,Spain,Male,43,10,60240.6,2,1,1,93254.47,10,0,4,11,0
15640568,Customer_5966,696,Spain,Female,43,4,157849.07,2,0,1,59254.75,5,0,3,13,0
15640569,Customer_5967,781,France,Male,19,10,0.0,1,1,0,60879.14,4,0,4,4,0
15640570,Customer_5968,673,Spain,Male,46,4,39159.96,3,0,1,56761.1,7,0,1,10,0
15640571,Customer_5969,606,Spain,Female,43,1,500.0,1,1,1,152738.36,11,0,4,13,0
15640572,Customer_5970,551,Spain,Female,55,5,121758.76,2,1,0,68246.02,1,0,4,0,1
15640573,Customer_5971,708,France,Male,34,1,100387.32,2,1,1,197564.64,6,0,4,13,0
15640574,Customer_5972,459,Spain,Female,27,9,0.0,1,1,0,26559.13,1,1,3,2,1
15640575,Customer_5973,654,Spain,Male,30,4,69659.56,2,0,0,148983.25,6,0,4,3,0
15640576,Customer_5974,767,France,Female,32,10,117209.85,2,1,0,93870.98,1,1,4,1,0
15640577,Customer_5975,699,Spain,Female,25,4,126332.09,2,1,1,56706.23,7,0,2,15,0
15640578,Customer_5976,700,France,Male,52,3,0.0,1,0,0,31630.97,4,0,5,3,0
15640579,Customer_5977,544,France,Female,52,4,500.0,3,1,1,24632.12,15,0,2,9,0
15640580,Customer_5978,522,Germany,Male,35,6,176013.61,2,1,1,154070.27,9,0,2,12,0
15640581,Customer_5979,622,Germany,Male,33,9,500.0,1,1,0,64056.9,5,1,2,6,1
15640582,Customer_5980,566,Germany,Female,18,1,67509.41,2,1,0,95586.65,5,0,3,5,0
15640583,Customer_5981,628,France,Female,45,0,226715.85,1,1,0,154633.5,3,0,5,2,0
15640584,Customer_5982,715,Spain,Female,56,3,198505.7,1,1,0,97993.95,1,0,3,0,0
15640585,Customer_5983,693,France,Female,30,6,118795.82,1,1,1,69859.07,6,0,4,12,0
15640586,Customer_5984,618,France,Male,36,0,134919.17,2,1,0,101104.54,2,0,4,5,0
15640587,Customer_5985,627,France,Male,42,3,0.0,1,1,0,93091.21,3,0,2,3,0
15640588,Customer_5986,606,Germany,Female,56,5,67504.0,2,1,0,55325.85,2,1,2,3,1
15640589,Customer_5987,695,Spain,Male,40,5,125851.65,1,0,0,146916.96,1,0,5,6,0
15640590,Customer_5988,850,Germany,Female,40,0,66801.41,1,1,0,28091.82,3,0,1,1,1
15640591,Customer_5989,587,Spain,Male,39,6,126407.17,1,1,0,101318.66,3,1,5,2,0
15640592,Customer_5990,576,France,Female,22,4,105747.07,2,0,0,146498.53,5,0,3,2,0
15640593,Customer_5991,664,Germany,Male,22,5,0.0,1,0,0,63609.06,0,0,4,3,1
15640594,Customer_5992,551,France,Female,29,0,128644.34,1,0,0,150342.36,4,0,4,3,0
15640595,Customer_5993,702,France,Female,49,6,141169.81,1,0,1,105958.56,10,0,5,15,0
15640596,Customer_5994,850,France,Female,34,3,71075.9,1,1,0,56198.83,3,1,4,4,0
15640597,Customer_5995,846,Germany,Male,32,2,0.0,2,1,1,105113.4,18,0,4,10,0
15640598,Customer_5996,609,Germany,Female,31,10,73137.35,2,0,0,64350.0,1,0,5,0,0
15640599,Customer_5997,559,Spain,Female,36,3,169523.11,1,1,1,57786.58,3,0,4,9,0
15640600,Customer_5998,747,France,Female,56,8,43256.51,1,0,0,164174.45,4,0,5,2,0
15640601,Customer_5999,725,France,Female,36,4,77940.64,2,1,1,104455.8,7,0,4,11,0
15640602,Customer_6000,695,Germany,Male,29,4,0.0,1,1,1,96609.88,10,0,5,9,0
15640603,Customer_6001,635,France,Male,38,7,58622.9,2,1,1,147369.95,8,0,4,13,0
15640604,Customer_6002,701,Spain,Male,57,6,0.0,1,1,1,92506.19,3,0,5,15,0
15640605,Customer_6003,627,Germany,Male,32,2,84148.36,1,1,1,54553.88,15,0,4,15,0
15640606,Customer_6004,713,France,Female,25,0,500.0,1,1,1,151737.36,11,0,5,12,0
15640607,Customer_6005,682,Spain,Male,32,10,131685.03,2,0,1,97866.84,7,0,2,14,0
15640608,Customer_6006,641,Germany,Male,39,1,35836.85,1,0,1,25160.07,10,0,4,10,0
15640609,Customer_6007,726,France,Male,45,2,35920.8,1,0,0,105048.65,4,0,4,8,0
15640610,Customer_6008,534,Germany,Male,49,10,101061.43,1,1,0,20704.16,3,0,5,3,0
15640611,Customer_6009,729,France,Male,26,0,0.0,1,1,1,199884.94,13,1,4,12,1
15640612,Customer_6010,737,Spain,Male,27,0,0.0,1,1,0,98995.98,2,1,1,1,1
15640613,Customer_6011,570,Spain,Male,34,7,132043.79,1,0,0,25923.55,0,0,5,3,0
15640614,Customer_6012,563,Spain,Male,45,7,42943.71,2,1,0,64202.52,0,0,4,2,0
15640615,Customer_6013,483,Germany,Female,24,1,0.0,1,0,1,98590.57,6,0,5,4,0
15640616,Customer_6014,734,France,Male,31,7,89966.13,1,1,0,65863.79,1,0,2,3,0
15640617,Customer_6015,655,Spain,Female,31,10,183447.13,2,1,1,63311.41,4,0,2,14,0
15640618,Customer_6016,552,France,Female,48,1,0.0,2,0,0,54058.34,1,1,1,4,1
15640619,Customer_6017,748,Germany,Female,43,10,194062.08,2,1,0,104623.08,2,0,4,2,0
15640620,Customer_6018,610,Germany,Female,47,4,27095.01,2,0,1,62823.22,3,0,2,12,1
15640621,Customer_6019,581,France,Female,52,0,0.0,2,0,0,154870.28,1,0,1,0,1
15640622,Customer_6020,766,France,Male,34,8,113066.75,1,0,0,99435.8,2,1,2,1,1
15640623,Customer_6021,566,Spain,Female,24,3,12203.87,2,0,1,55341.33,10,0,1,11,0
15640624,Customer_6022,640,Spain,Male,25,9,58945.78,1,0,1,99550.24,10,0,5,16,0
15640625,Customer_6023,621,France,Male,18,10,224641.16,1,1,0,58537.53,0,0,4,6,0
15640626,Customer_6024,627,France,Female,32,1,0.0,1,1,0,31855.81,2,1,4,2,1
15640627,Customer_6025,584,France,Male,33,0,0.0,2,0,1,71639.49,10,0,3,12,0
15640628,Customer_6026,741,Spain,Female,46,5,87160.52,2,0,0,22841.59,0,0,2,3,1
15640629,Customer_6027,634,France,Female,38,10,0.0,2,0,0,29389.75,2,0,1,3,0
15640630,Customer_6028,612,Germany,Male,32,7,39268.09,1,1,0,28914.02,3,0,4,4,0
15640631,Customer_6029,644,France,Female,36,3,500.0,2,0,0,55455.8,1,0,3,5,0
15640632,Customer_6030,585,Germany,Male,26,0,500.0,2,0,0,158154.85,2,1,3,2,1
15640633,Customer_6031,709,France,Male,49,0,94892.83,2,0,0,97392.37,0,1,2,1,1
15640634,Customer_6032,624,Spain,Female,29,5,205104.95,2,0,1,148278.91,4,0,4,11,0
15640635,Customer_6033,754,France,Male,25,1,0.0,1,1,0,95908.06,1,0,2,5,1
15640636,Customer_6034,850,Germany,Female,46,4,83315.38,2,0,0,195149.13,2,0,5,6,0
15640637,Customer_6035,567,France,Female,44,1,35260.36,1,0,1,90804.22,8,0,5,13,0
15640638,Customer_6036,447,Germany,Male,19,8,132586.41,2,1,1,101819.44,6,0,4,11,0
15640639,Customer_6037,634,Spain,Female,47,1,500.0,2,1,0,145872.89,2,1,4,3,1
15640640,Customer_6038,572,France,Female,29,4,0.0,1,1,0,103935.66,0,1,1,3,1
15640641,Customer_6039,564,Spain,Male,33,3,0.0,1,1,0,48936.13,0,1,3,7,1
15640642,Customer_6040,589,Germany,Male,40,10,176405.52,3,1,1,199999.0,7,0,4,16,0
15640643,Customer_6041,681,France,Female,44,0,500.0,2,1,0,57185.24,2,1,4,5,1
15640644,Customer_6042,454,France,Male,42,9,0.0,1,1,0,145641.5,3,0,3,3,0
15640645,Customer_6043,749,France,Female,37,8,27033.04,1,1,1,109566.97,6,0,2,15,0
15640646,Customer_6044,777,Germany,Male,33,2,500.0,1,1,1,51184.01,3,0,1,10,0
15640647,Customer_6045,562,Spain,Female,42,9,90002.06,1,1,1,148598.97,13,1,4,14,0
15640648,Customer_6046,571,France,Female,36,7,73593.97,2,1,1,61529.91,10,0,3,14,0
15640649,Customer_6047,650,Germany,Male,57,3,0.0,1,0,1,59299.84,7,0,4,14,0
15640650,Customer_6048,625,Spain,Female,44,10,0.0,2,1,1,60138.69,9,1,4,7,0
15640651,Customer_6049,646,Spain,Female,27,8,500.0,2,1,0,28690.67,2,0,4,2,0
15640652,Customer_6050,648,Germany,Female,32,4,14684.31,1,1,0,54771.1,2,0,4,6,0
15640653,Customer_6051,581,Spain,Male,38,1,11001.83,1,1,1,93219.2,3,0,4,10,0
15640654,Customer_6052,639,Germany,Female,52,7,0.0,2,1,1,88040.7,6,0,4,19,0
15640655,Customer_6053,571,France,Female,53,3,0.0,2,1,1,63141.07,10,0,4,11,0
15640656,Customer_6054,700,Spain,Female,33,1,21807.25,1,0,0,97920.33,1,0,5,3,0
15640657,Customer_6055,597,France,Female,27,5,183673.31,2,0,1,27355.29,11,0,5,12,0
15640658,Customer_6056,518,France,Male,26,0,0.0,2,1,0,99531.35,0,0,4,2,0
15640659,Customer_6057,506,France,Female,40,7,0.0,1,1,1,148207.33,7,1,4,9,1
15640660,Customer_6058,652,Spain,Male,63,8,0.0,1,0,1,199890.59,6,0,3,9,1
15640661,Customer_6059,643,Spain,Male,43,6,0.0,1,0,0,154849.82,2,0,1,5,1
15640662,Customer_6060,578,France,Male,20,8,62153.61,4,1,1,89451.49,8,0,4,10,0
15640663,Customer_6061,732,France,Male,30,1,29928.67,1,1,1,69008.06,9,1,2,16,1
15640664,Customer_6062,798,France,Male,31,10,0.0,1,0,1,59126.65,7,0,3,15,0
15640665,Customer_6063,768,Germany,Male,28,0,99850.31,1,1,0,34809.4,3,0,2,1,1
15640666,Customer_6064,788,France,Male,33,6,0.0,3,1,0,64075.94,2,1,1,5,1
15640667,Customer_6065,740,Spain,Female,42,3,131689.99,1,1,1,64120.22,8,1,4,15,0
15640668,Customer_6066,716,France,Male,45,9,0.0,2,1,1,110828.98,7,0,3,7,0
15640669,Customer_6067,722,France,Male,50,7,5987.49,1,0,1,99870.3,6,0,5,12,0
15640670,Customer_6068,714,France,Male,43,2,62034.04,2,1,0,107894.71,2,0,4,2,0
15640671,Customer_6069,660,France,Male,18,6,0.0,2,1,0,97982.95,4,1,2,5,1
15640672,Customer_6070,680,Spain,Male,26,6,156486.4,1,1,0,58562.92,5,1,5,2,0
15640673,Customer_6071,671,France,Female,36,10,60546.04,1,0,0,56533.09,0,0,4,2,0
15640674,Customer_6072,833,France,Female,39,9,135926.26,1,1,0,34013.28,0,1,2,2,1
15640675,Customer_6073,657,France,Female,47,8,500.0,1,0,1,97620.88,9,0,5,10,0
15640676,Customer_6074,661,France,Female,38,10,74637.86,2,1,1,54031.29,12,0,2,11,0
15640677,Customer_6075,756,France,Male,38,3,0.0,1,1,1,38391.31,3,0,5,12,0
15640678,Customer_6076,686,France,Male,40,9,58540.56,2,1,0,30974.16,4,1,3,3,1
15640679,Customer_6077,710,Germany,Male,35,0,145894.88,1,1,1,101270.26,4,1,4,10,0
15640680,Customer_6078,662,Germany,Female,38,6,126863.66,1,1,1,97173.21,7,0,2,11,0
15640681,Customer_6079,657,France,Male,50,9,0.0,1,0,0,29713.08,0,1,2,5,1
15640682,Customer_6080,740,France,Female,37,5,38550.7,1,1,0,98388.56,1,0,5,1,0
15640683,Customer_6081,486,Spain,Male,37,10,500.0,1,1,0,153032.78,4,0,2,2,0
15640684,Customer_6082,671,France,Male,37,0,53181.66,2,1,1,104019.4,11,0,2,11,0
15640685,Customer_6083,481,France,Female,52,8,130932.9,1,0,1,58549.05,10,0,2,11,0
15640686,Customer_6084,488,France,Female,25,9,0.0,2,1,0,54672.32,3,1,2,5,0
15640687,Customer_6085,435,France,Female,57,7,130632.45,2,0,0,72860.97,2,1,4,3,0
15640688,Customer_6086,701,Spain,Female,25,9,0.0,2,1,0,158097.73,2,1,1,1,1
15640689,Customer_6087,531,France,Female,30,3,0.0,3,0,1,138053.75,7,1,3,14,0
15640690,Customer_6088,586,Germany,Female,46,4,500.0,2,0,1,98022.23,11,0,5,11,0
15640691,Customer_6089,730,France,Female,49,7,50833.56,1,1,1,56880.93,13,0,5,16,0
15640692,Customer_6090,615,France,Male,22,1,20399.25,1,1,1,151282.89,6,0,4,14,0
15640693,Customer_6091,597,Spain,Female,25,5,0.0,2,1,1,104198.85,11,0,4,10,0
15640694,Customer_6092,761,France,Female,41,9,93670.88,1,1,0,157758.61,2,0,4,5,0
15640695,Customer_6093,691,Germany,Male,63,1,12276.8,3,1,0,141383.05,5,1,4,3,1
15640696,Customer_6094,610,France,Female,51,10,75472.57,1,1,0,35422.68,2,0,4,2,0
15640697,Customer_6095,681,Germany,Female,35,7,38166.5,2,1,0,29074.37,2,0,3,1,0
15640698,Customer_6096,537,France,Male,18,4,0.0,2,1,1,107139.13,10,0,4,10,1
15640699,Customer_6097,589,Spain,Male,38,9,70587.58,2,1,1,61917.22,6,0,2,11,0
15640700,Customer_6098,792,France,Male,41,2,0.0,2,0,0,61558.34,4,0,5,6,0
15640701,Customer_6099,521,Spain,Female,33,1,0.0,1,1,1,97613.44,6,0,4,13,0
15640702,Customer_6100,583,France,Female,28,3,0.0,1,1,1,109267.7,11,0,4,16,0
15640703,Customer_6101,612,Germany,Male,39,7,0.0,2,1,0,56336.25,2,1,2,1,1
15640704,Customer_6102,589,France,Female,27,0,0.0,2,1,1,59962.82,6,0,2,10,0
15640705,Customer_6103,683,Spain,Male,58,9,47634.93,2,0,0,105064.02,1,0,3,2,0
15640706,Customer_6104,663,France,Female,54,2,0.0,2,1,0,148958.8,1,0,5,3,0
15640707,Customer_6105,701,France,Male,45,0,0.0,1,1,0,104756.7,1,1,2,7,1
15640708,Customer_6106,712,France,Male,38,1,120807.0,2,1,0,86277.7,4,0,2,4,0
15640709,Customer_6107,701,France,Female,30,9,500.0,2,1,1,147273.67,7,0,2,9,0
15640710,Customer_6108,781,France,Male,37,10,26246.42,1,1,1,102745.53,3,1,5,8,0
15640711,Customer_6109,743,Spain,Male,56,6,18035.14,1,1,0,95282.16,1,0,5,3,0
15640712,Customer_6110,628,Spain,Male,47,0,93920.67,1,1,1,66858.81,6,0,4,7,0
15640713,Customer_6111,788,France,Male,40,8,107254.45,2,0,1,30840.59,12,0,3,10,0
15640714,Customer_6112,592,Spain,Male,48,7,194627.96,2,1,1,99087.41,7,0,4,14,0
15640715,Customer_6113,607,Germany,Female,44,0,79289.59,2,1,0,101536.81,3,0,3,2,0
15640716,Customer_6114,657,France,Female,42,9,129330.89,1,1,0,195173.0,0,0,5,3,0
15640717,Customer_6115,729,Germany,Female,48,0,68968.7,1,1,1,104653.29,9,0,5,8,0
15640718,Customer_6116,678,Germany,Female,43,1,51276.9,2,1,1,94784.03,8,0,4,5,0
15640719,Customer_6117,635,Spain,Male,47,1,0.0,4,1,1,199999.0,10,0,5,8,0
15640720,Customer_6118,636,France,Male,39,5,106322.72,1,0,1,102377.59,6,0,2,17,0
15640721,Customer_6119,760,Germany,Male,35,0,0.0,1,1,0,152553.24,3,0,3,5,0
15640722,Customer_6120,643,France,Female,31,3,500.0,2,1,0,54194.17,2,0,3,4,1
15640723,Customer_6121,718,France,Female,30,6,79111.11,1,1,1,17358.84,13,0,5,8,0
15640724,Customer_6122,434,France,Male,20,8,0.0,1,0,0,145956.5,3,0,2,3,0
15640725,Customer_6123,472,Spain,Male,27,9,68204.91,2,1,0,53601.24,2,0,4,4,0
15640726,Customer_6124,773,Spain,Male,27,2,70884.94,2,1,0,93795.96,1,0,4,5,0
15640727,Customer_6125,420,Spain,Male,32,3,0.0,1,1,0,99601.91,2,0,4,3,0
15640728,Customer_6126,474,Germany,Female,55,4,49381.13,4,0,0,68077.81,4,0,4,4,1
15640729,Customer_6127,650,France,Male,36,4,100487.56,1,0,1,39706.48,5,0,3,10,0
15640730,Customer_6128,734,France,Female,40,1,87949.83,1,0,1,90375.68,11,0,4,10,1
15640731,Customer_6129,439,France,Male,41,4,91815.24,1,1,0,60568.97,1,0,1,2,1
15640732,Customer_6130,646,France,Female,55,9,137617.53,2,1,1,68988.76,7,0,4,9,0
15640733,Customer_6131,723,Spain,Female,31,0,105178.92,2,1,1,57995.55,8,0,1,11,0
15640734,Customer_6132,598,Germany,Female,35,6,500.0,1,1,1,103560.18,4,0,1,8,0
15640735,Customer_6133,622,France,Male,36,4,120683.4,1,1,1,105615.5,7,0,4,12,0
15640736,Customer_6134,726,France,Male,50,5,0.0,1,0,0,142364.71,5,0,4,0,0
15640737,Customer_6135,668,France,Male,52,8,153866.75,1,0,0,95162.2,3,0,5,3,0
15640738,Customer_6136,639,France,Male,43,2,162937.75,2,1,1,147711.0,8,0,2,19,0
15640739,Customer_6137,571,Spain,Female,51,0,0.0,2,0,1,66292.98,5,0,5,15,0
15640740,Customer_6138,582,Germany,Female,39,7,0.0,1,1,0,64781.28,0,0,4,1,0
15640741,Customer_6139,678,Spain,Male,36,1,45707.4,2,0,1,196092.74,10,1,4,13,0
15640742,Customer_6140,619,France,Male,50,1,0.0,2,1,1,65905.98,4,0,5,12,0
15640743,Customer_6141,558,France,Male,43,9,100911.27,1,1,0,105290.37,2,0,5,2,0
15640744,Customer_6142,537,France,Female,29,3,0.0,1,1,0,61206.01,5,1,2,1,1
15640745,Customer_6143,435,Spain,Female,48,4,0.0,1,1,0,64962.27,4,1,4,3,1
15640746,Customer_6144,582,Spain,Male,35,0,127980.97,2,1,0,105301.65,0,0,5,5,0
15640747,Customer_6145,648,France,Male,34,10,30003.89,2,1,0,97584.51,4,0,3,1,0
15640748,Customer_6146,768,Germany,Female,47,2,0.0,2,1,0,96229.98,4,1,4,4,0
15640749,Customer_6147,732,France,Female,37,10,0.0,1,1,0,32155.5,2,0,1,3,1
15640750,Customer_6148,614,Germany,Male,42,7,156429.7,1,1,0,63544.55,3,0,4,0,0
15640751,Customer_6149,602,Spain,Female,45,5,181689.2,2,0,0,65768.41,2,0,2,1,0
15640752,Customer_6150,590,Germany,Female,29,2,0.0,2,1,1,66435.93,10,1,3,13,0
15640753,Customer_6151,494,Germany,Female,42,6,18911.42,2,0,0,155174.42,5,1,3,4,1
15640754,Customer_6152,524,France,Female,52,10,60649.69,3,1,0,153121.37,4,0,4,2,0
15640755,Customer_6153,607,France,Male,27,5,0.0,1,0,0,52180.24,1,0,2,3,1
15640756,Customer_6154,630,France,Female,42,4,58020.58,1,1,1,96448.62,9,0,4,12,0
15640757,Customer_6155,611,France,Male,28,7,147163.67,2,1,0,59145.29,1,1,5,2,0
15640758,Customer_6156,538,Germany,Male,49,7,69285.24,2,0,0,57594.93,0,1,4,5,0
15640759,Customer_6157,601,Germany,Male,49,2,108758.86,1,0,0,65163.76,2,1,2,0,1
15640760,Customer_6158,556,France,Male,34,7,117607.71,1,1,1,142220.67,7,0,1,4,0
15640761,Customer_6159,767,Spain,Male,62,9,112650.37,1,1,1,104275.09,9,0,1,10,0
15640762,Customer_6160,722,France,Female,50,8,0.0,2,1,0,52792.8,3,0,5,5,0
15640763,Customer_6161,632,France,Female,45,9,169449.22,2,1,1,25835.47,5,0,4,16,0
15640764,Customer_6162,761,France,Female,45,2,87418.03,2,1,1,97221.71,10,0,3,18,0
15640765,Customer_6163,688,France,Male,48,10,0.0,1,1,0,54063.27,0,0,4,5,0
15640766,Customer_6164,666,France,Male,27,7,0.0,1,1,0,97072.16,0,0,5,3,0
15640767,Customer_6165,656,France,Female,40,7,0.0,1,1,0,194767.87,1,1,3,2,1
15640768,Customer_6166,500,France,Male,42,6,38720.34,1,1,1,24326.1,10,0,4,7,0
15640769,Customer_6167,692,Spain,Female,33,7,37028.06,3,1,0,156027.58,3,0,4,1,0
15640770,Customer_6168,738,France,Male,43,0,500.0,1,1,0,27085.09,0,0,2,5,1
15640771,Customer_6169,703,France,Female,51,2,43680.95,1,0,1,149964.63,6,0,4,12,0
15640772,Customer_6170,658,France,Male,33,5,138720.19,2,1,1,98469.12,7,0,5,10,0
15640773,Customer_6171,685,Germany,Female,37,6,0.0,1,1,1,57305.49,8,1,1,9,1
15640774,Customer_6172,703,France,Female,28,6,2987.87,2,1,0,60067.55,2,1,2,2,1
15640775,Customer_6173,732,Spain,Female,18,10,140958.79,1,1,0,59314.92,1,0,2,4,0
15640776,Customer_6174,697,Germany,Female,46,5,139609.02,2,1,0,89051.66,3,1,4,3,0
15640777,Customer_6175,782,Germany,Male,37,10,500.0,2,0,0,158840.52,4,0,5,1,0
15640778,Customer_6176,602,Germany,Female,38,3,0.0,1,0,1,97399.55,6,0,1,15,1
15640779,Customer_6177,625,France,Male,27,4,117264.21,1,1,1,66419.36,5,0,5,14,0
15640780,Customer_6178,727,France,Female,35,8,140173.24,1,1,0,96096.36,2,1,2,0,1
15640781,Customer_6179,701,France,Male,50,0,15863.28,1,1,0,54051.15,2,0,4,2,0
15640782,Customer_6180,688,Germany,Female,38,1,0.0,1,1,1,61521.68,6,0,5,14,0
15640783,Customer_6181,761,France,Female,38,4,0.0,2,1,0,100648.54,1,1,2,1,1
15640784,Customer_6182,519,France,Male,40,4,32046.52,1,1,1,32819.88,7,1,2,11,0
15640785,Customer_6183,690,Spain,Male,24,6,34781.86,1,0,1,60671.72,3,1,5,16,0
15640786,Customer_6184,598,France,Male,44,7,0.0,1,1,1,57964.67,6,0,3,13,0
15640787,Customer_6185,717,Spain,Female,24,9,114663.82,2,1,0,27216.03,2,1,1,1,1
15640788,Customer_6186,598,Spain,Male,27,5,88332.2,2,1,1,149274.07,7,0,5,10,0
15640789,Customer_6187,738,France,Female,26,5,0.0,1,1,1,160618.07,8,0,3,12,0
15640790,Customer_6188,764,France,Female,36,4,0.0,1,1,1,53011.11,13,1,2,12,1
15640791,Customer_6189,584,France,Female,34,4,101609.11,1,1,1,53425.04,2,0,3,12,0
15640792,Customer_6190,535,Germany,Female,37,10,38495.63,1,1,1,34643.57,11,0,5,15,0
15640793,Customer_6191,685,Germany,Male,28,7,46854.17,2,1,1,97032.14,7,0,4,4,0
15640794,Customer_6192,770,Spain,Female,49,4,0.0,1,0,1,56842.88,11,0,4,14,0
15640795,Customer_6193,794,Spain,Female,47,5,223809.95,2,0,0,148916.43,2,0,5,3,0
15640796,Customer_6194,815,Germany,Female,36,2,30747.79,1,1,0,99899.47,4,0,4,1,0
15640797,Customer_6195,558,France,Male,32,4,112831.74,2,1,1,24002.37,6,0,1,12,0
15640798,Customer_6196,618,France,Female,31,8,187437.2,1,1,1,60259.56,6,0,3,12,0
15640799,Customer_6197,580,Spain,Male,34,2,1585.91,2,0,0,29709.26,3,0,2,4,0
15640800,Customer_6198,635,France,Female,22,7,0.0,2,1,1,31929.5,8,0,4,9,0
15640801,Customer_6199,669,France,Female,27,10,500.0,4,1,0,33844.15,1,0,1,5,1
15640802,Customer_6200,735,Germany,Female,47,6,0.0,2,0,0,54215.08,3,0,4,2,0
15640803,Customer_6201,706,France,Female,41,3,105203.27,1,0,1,95922.95,7,0,3,7,0
15640804,Customer_6202,768,Spain,Male,55,4,0.0,1,0,0,199999.0,1,1,3,4,1
15640805,Customer_6203,615,Germany,Female,34,7,0.0,2,0,0,52176.69,1,0,4,3,0
15640806,Customer_6204,788,France,Female,34,9,111432.33,2,0,1,199999.0,4,0,4,15,0
15640807,Customer_6205,646,Spain,Male,33,6,0.0,1,0,1,28378.74,14,0,2,11,1
15640808,Customer_6206,685,France,Female,34,9,111810.31,2,1,1,19404.31,8,0,5,14,0
15640809,Customer_6207,798,France,Male,30,9,0.0,2,0,1,58460.4,11,0,4,12,0
15640810,Customer_6208,469,France,Female,40,1,14043.84,1,1,0,57811.01,2,0,3,2,0
15640811,Customer_6209,656,France,Male,38,7,79843.74,1,1,0,20507.53,3,0,4,6,0
15640812,Customer_6210,482,France,Female,32,7,10445.55,1,1,0,24372.82,3,0,1,5,1
15640813,Customer_6211,512,France,Male,51,8,0.0,1,1,1,61175.45,10,0,3,8,0
15640814,Customer_6212,655,France,Male,58,1,0.0,2,1,0,57884.28,3,1,1,4,1
15640815,Customer_6213,558,France,Male,50,3,500.0,1,1,0,64724.66,3,0,2,2,0
15640816,Customer_6214,692,Spain,Male,44,1,0.0,2,1,0,114072.19,1,0,1,5,0
15640817,Customer_6215,657,Spain,Female,46,3,38991.01,2,0,0,28353.72,1,0,4,4,0
15640818,Customer_6216,580,France,Male,58,2,0.0,2,1,1,95957.79,8,0,5,15,0
15640819,Customer_6217,500,France,Female,46,6,104326.83,2,0,1,31546.46,7,0,4,13,0
15640820,Customer_6218,760,France,Female,31,4,85086.93,2,0,0,58845.46,1,0,4,6,0
15640821,Customer_6219,666,France,Female,42,6,0.0,2,1,1,99192.07,10,1,4,16,1
15640822,Customer_6220,568,Spain,Female,44,1,500.0,1,0,0,153929.45,4,0,5,3,0
