CustomerID,Geography,Gender,Age,AgeGroup,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,EngagementScore,HighValueCustomer,RF_ChurnProb,LR_ChurnProb,RF_ChurnPred,RiskSegment,Exited,ChurnLabel,ActiveLabel,HasCardLabel,ComplaintLabel,RF_ChurnProb_Pct,BalanceBand,CreditTier
15638131,France,Male,49,46-55,4,70765.41,2,0,1,22167.72,623,4,0,2,13,5.6,0,0.197398156628703,0.3421930155127479,0,Low,0,Retained,Active,No Card,No Complaint,19.7,$25-75K,Fair
15638132,France,Female,41,36-45,10,0.0,1,1,0,99608.79,789,1,0,4,6,1.45,0,0.0701816164323327,0.2196654158148612,0,Low,0,Retained,Inactive,Has Card,No Complaint,7.0,Zero,Very Good
15638133,Spain,Male,35,26-35,7,3858.37,1,0,0,31094.06,752,3,1,1,1,0.95,0,0.929190574536944,0.9795579003889634,1,Critical,1,Churned,Inactive,No Card,Complaint,92.9,$1-25K,Very Good
15638134,France,Male,47,46-55,2,0.0,2,1,1,99148.9,513,8,0,4,17,7.4,0,0.4247835016338241,0.1383548921370689,0,Medium,1,Churned,Active,Has Card,No Complaint,42.5,Zero,Poor
15638135,France,Male,42,36-45,1,146551.48,1,1,1,52627.12,755,10,0,4,10,6.5,1,0.0762490202433039,0.0632950040907783,0,Low,0,Retained,Active,Has Card,No Complaint,7.6,$75-150K,Very Good
15638136,France,Male,40,36-45,7,0.0,2,1,1,22528.49,693,8,0,3,15,7.0,0,0.1620224407585427,0.2469891621879941,0,Low,0,Retained,Active,Has Card,No Complaint,16.2,Zero,Good
15638137,France,Male,49,46-55,8,138959.3,3,1,1,63984.51,637,4,1,1,15,6.0,1,0.8655606308691265,0.9409272970685624,1,Critical,1,Churned,Active,Has Card,Complaint,86.6,$75-150K,Fair
15638138,France,Male,53,46-55,8,47828.55,2,1,1,102627.33,638,12,0,5,8,6.6,0,0.0036967706094077,0.0197187297735475,0,Low,0,Retained,Active,Has Card,No Complaint,0.4,$25-75K,Fair
15638139,France,Female,24,18-25,1,0.0,2,1,0,36809.53,647,3,0,4,6,1.95,0,0.1885373457616187,0.3871582103627635,0,Low,0,Retained,Inactive,Has Card,No Complaint,18.9,Zero,Fair
15638140,Germany,Female,26,26-35,7,42254.68,1,0,1,28943.75,615,6,0,3,11,5.7,0,0.0874207684326663,0.1577182997543831,0,Low,0,Retained,Active,No Card,No Complaint,8.7,$25-75K,Fair
15638141,France,Male,29,26-35,1,104511.8,1,0,0,62518.56,689,3,0,5,6,1.95,1,0.0841509116009945,0.0686921952366781,0,Low,0,Retained,Inactive,No Card,No Complaint,8.4,$75-150K,Good
15638142,France,Male,21,18-25,6,0.0,1,0,0,63857.25,753,0,0,5,3,0.6,0,0.4393464422887456,0.1329414123060708,0,Medium,1,Churned,Inactive,No Card,No Complaint,43.9,Zero,Very Good
15638143,Spain,Female,37,36-45,7,166361.6,1,0,1,151639.28,548,9,0,5,8,5.85,1,0.0197630637339433,0.0121829312159336,0,Low,0,Retained,Active,No Card,No Complaint,2.0,$150K+,Poor
15638144,France,Male,44,36-45,0,58106.27,1,1,1,29989.75,470,9,0,3,13,6.85,0,0.1329469423056798,0.3512954633615747,0,Low,0,Retained,Active,Has Card,No Complaint,13.3,$25-75K,Very Poor
15638145,France,Female,37,36-45,7,500.0,1,1,1,149061.01,654,7,0,5,11,5.95,0,0.0094907118333199,0.0193965707162668,0,Low,0,Retained,Active,Has Card,No Complaint,0.9,$1-25K,Fair
15638146,Spain,Male,32,26-35,2,0.0,2,1,0,152137.21,747,4,0,4,1,1.2,0,0.2327805814128033,0.2589498878766804,0,Low,0,Retained,Inactive,Has Card,No Complaint,23.3,Zero,Very Good
15638147,France,Female,50,46-55,0,92564.76,1,1,0,74707.3,717,1,0,5,8,1.85,0,0.0900479697266385,0.0973199814536378,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.0,$75-150K,Good
15638148,France,Female,39,36-45,6,2303.14,2,1,0,27414.86,605,1,0,5,2,0.65,0,0.0421569031607162,0.0598505222452681,0,Low,0,Retained,Inactive,Has Card,No Complaint,4.2,$1-25K,Fair
15638149,France,Female,41,36-45,9,192862.19,1,0,1,98685.81,626,5,0,4,7,4.65,1,0.053778851932424,0.035356979587937,0,Low,0,Retained,Active,No Card,No Complaint,5.4,$150K+,Fair
15638150,France,Female,50,46-55,2,105194.48,2,1,1,100152.34,467,9,0,4,10,6.25,1,0.0368536891562837,0.1036454183738158,0,Low,0,Retained,Active,Has Card,No Complaint,3.7,$75-150K,Very Poor
15638151,Germany,Male,36,36-45,7,58189.28,2,1,1,35606.85,781,10,0,4,18,8.1,0,0.0194231759723559,0.0540973215295346,0,Low,0,Retained,Active,Has Card,No Complaint,1.9,$25-75K,Very Good
15638152,Spain,Male,60,56-65,8,95609.31,1,0,1,99246.07,606,11,0,3,11,6.95,0,0.0740780593706925,0.1460205977024063,0,Low,0,Retained,Active,No Card,No Complaint,7.4,$75-150K,Fair
15638153,France,Male,33,26-35,1,0.0,1,0,1,146402.15,663,11,0,3,18,8.35,0,0.5549754426813208,0.265050036782492,1,High,1,Churned,Active,No Card,No Complaint,55.5,Zero,Fair
15638154,Germany,Female,59,56-65,0,0.0,2,1,1,27172.58,622,14,0,2,11,7.7,0,0.5224079179142829,0.6452336328628338,1,High,0,Retained,Active,Has Card,No Complaint,52.2,Zero,Fair
15638155,Germany,Male,27,26-35,7,147639.07,1,1,0,25268.27,568,3,1,1,2,1.15,1,0.8855170288519946,0.9835715573806724,1,Critical,1,Churned,Inactive,Has Card,Complaint,88.6,$75-150K,Poor
15638156,France,Female,43,36-45,9,142715.41,1,0,1,100420.8,593,11,0,4,9,6.55,1,0.016538788344004,0.0328711321449501,0,Low,0,Retained,Active,No Card,No Complaint,1.7,$75-150K,Fair
15638157,Germany,Male,30,26-35,5,7892.86,2,1,0,66731.13,604,1,1,5,0,0.25,0,0.3636062769692799,0.5265714332241079,0,Medium,0,Retained,Inactive,Has Card,Complaint,36.4,$1-25K,Fair
15638158,France,Male,50,46-55,9,135434.7,1,0,0,153444.77,587,3,1,2,2,1.15,1,0.9346698341057196,0.9268094980344918,1,Critical,1,Churned,Inactive,No Card,Complaint,93.5,$75-150K,Fair
15638159,France,Female,32,26-35,0,0.0,2,1,0,97069.35,718,2,1,3,3,1.1,0,0.9407901129558748,0.9587571817940228,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.1,Zero,Good
15638160,France,Male,41,36-45,2,58020.26,1,1,1,147038.07,720,7,0,5,6,4.95,0,0.0561748290487146,0.0250004910532449,0,Low,0,Retained,Active,Has Card,No Complaint,5.6,$25-75K,Good
15638161,France,Male,30,26-35,8,79004.17,2,1,1,55018.97,626,12,0,5,10,7.0,0,0.006637215247123,0.021841138933421,0,Low,0,Retained,Active,Has Card,No Complaint,0.7,$75-150K,Fair
15638162,France,Male,48,46-55,8,115273.93,1,1,1,24040.47,662,5,0,4,14,6.05,1,0.0721952331892988,0.056873376328535,0,Low,0,Retained,Active,Has Card,No Complaint,7.2,$75-150K,Fair
15638163,Spain,Male,30,26-35,5,0.0,2,1,1,58541.24,792,14,0,4,11,7.7,0,0.0423920756712323,0.0982153991201732,0,Low,0,Retained,Active,Has Card,No Complaint,4.2,Zero,Very Good
15638164,France,Female,56,56-65,2,0.0,1,1,0,55128.26,497,0,1,5,4,0.8,0,0.5085511810320144,0.8429988002628486,1,High,0,Retained,Inactive,Has Card,Complaint,50.9,Zero,Very Poor
15638165,France,Female,27,26-35,7,72463.32,2,0,0,60144.8,797,5,0,5,1,1.45,0,0.0364764798742414,0.0492772997628814,0,Low,0,Retained,Inactive,No Card,No Complaint,3.6,$25-75K,Very Good
15638166,France,Male,23,18-25,5,0.0,1,1,0,64259.26,804,0,0,1,1,0.2,0,0.8801397795404142,0.9228689364677536,1,Critical,1,Churned,Inactive,Has Card,No Complaint,88.0,Zero,Exceptional
15638167,Germany,Male,48,46-55,0,0.0,2,1,1,61311.71,725,11,1,5,5,5.75,0,0.731557760506756,0.4712158826585363,1,High,1,Churned,Active,Has Card,Complaint,73.2,Zero,Good
15638168,Germany,Male,31,26-35,5,91289.38,1,1,1,198058.73,692,9,1,3,11,6.45,0,0.4794176331562577,0.7176138067575593,0,Medium,0,Retained,Active,Has Card,Complaint,47.9,$75-150K,Good
15638169,Germany,Male,37,36-45,4,127355.77,2,1,0,58780.8,692,4,0,4,3,1.6,1,0.0643220303394946,0.1330688362758493,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.4,$75-150K,Good
15638170,Spain,Female,34,26-35,7,0.0,1,1,1,41873.32,508,11,0,4,10,6.75,0,0.0660200547871272,0.1012422045704062,0,Low,0,Retained,Active,Has Card,No Complaint,6.6,Zero,Poor
15638171,Spain,Female,23,18-25,1,21988.9,1,1,0,55283.8,706,2,0,4,1,0.7,0,0.0933482607091241,0.2325912713251164,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.3,$1-25K,Good
15638172,France,Male,37,36-45,6,79128.39,1,0,0,55031.65,755,3,0,2,6,1.95,0,0.6606412053960381,0.5597690835563378,1,High,1,Churned,Inactive,No Card,No Complaint,66.1,$75-150K,Very Good
15638173,Germany,Male,51,46-55,5,112176.83,2,1,1,24027.57,530,6,0,4,14,6.3,1,0.0712785602938952,0.0594488415123855,0,Low,0,Retained,Active,Has Card,No Complaint,7.1,$75-150K,Poor
15638174,Spain,Female,49,46-55,0,500.0,1,1,0,100837.17,553,1,0,3,3,0.85,0,0.4059726345493009,0.4274703026313717,0,Medium,1,Churned,Inactive,Has Card,No Complaint,40.6,$1-25K,Poor
15638175,Spain,Male,40,36-45,7,0.0,2,1,1,100242.47,790,9,0,4,7,5.65,0,0.0075410052330753,0.0758508718724519,0,Low,0,Retained,Active,Has Card,No Complaint,0.8,Zero,Very Good
15638176,Spain,Male,50,46-55,5,83883.96,2,0,1,142254.76,627,8,0,2,14,6.8,0,0.0977302358661065,0.2811479864623509,0,Low,0,Retained,Active,No Card,No Complaint,9.8,$75-150K,Fair
15638177,France,Female,26,26-35,2,171560.73,1,1,1,139643.08,737,7,1,4,13,6.35,1,0.3160136771417487,0.5242172600666545,0,Medium,0,Retained,Active,Has Card,Complaint,31.6,$150K+,Good
15638178,France,Male,34,26-35,4,500.0,2,0,1,148553.15,556,6,0,4,17,6.9,0,0.0427829882189139,0.0548482748299547,0,Low,0,Retained,Active,No Card,No Complaint,4.3,$1-25K,Poor
15638179,France,Male,42,36-45,6,73102.13,1,1,1,104862.21,714,4,0,5,14,5.8,0,0.0194305890955678,0.0226722031871644,0,Low,0,Retained,Active,Has Card,No Complaint,1.9,$25-75K,Good
15638180,Germany,Female,36,36-45,8,0.0,1,1,1,57996.37,712,7,0,4,9,5.55,0,0.036435809697469,0.0993539400492476,0,Low,0,Retained,Active,Has Card,No Complaint,3.6,Zero,Good
15638181,France,Female,35,26-35,3,0.0,2,1,1,139950.16,451,11,1,5,12,7.15,0,0.7565376511623815,0.5019748741294571,1,Critical,1,Churned,Active,Has Card,Complaint,75.7,Zero,Very Poor
15638182,France,Male,24,18-25,1,500.0,1,1,0,199999.0,724,0,1,3,3,0.6,0,0.8929976273446566,0.9202635949109664,1,Critical,1,Churned,Inactive,Has Card,Complaint,89.3,$1-25K,Good
15638183,Spain,Male,18,18-25,2,0.0,1,1,0,25727.09,598,2,1,2,3,1.1,0,0.9098202216860451,0.9888937905200856,1,Critical,1,Churned,Inactive,Has Card,Complaint,91.0,Zero,Fair
15638184,France,Male,46,46-55,6,89417.22,1,1,1,54742.72,682,6,0,5,14,6.3,0,0.0097143941426255,0.0241139230519416,0,Low,0,Retained,Active,Has Card,No Complaint,1.0,$75-150K,Good
15638185,Spain,Female,40,36-45,7,234820.73,2,1,0,97672.16,626,1,1,1,1,0.45,1,0.8902488690192563,0.9748441662433444,1,Critical,1,Churned,Inactive,Has Card,Complaint,89.0,$150K+,Fair
15638186,France,Male,47,46-55,4,500.0,1,0,1,57131.88,744,7,1,3,12,6.15,0,0.7480257126301273,0.7170722529019664,1,High,1,Churned,Active,No Card,Complaint,74.8,$1-25K,Very Good
15638187,France,Male,33,26-35,2,0.0,1,1,0,100260.23,757,3,1,1,4,1.55,0,0.9665379725900928,0.9932537461154314,1,Critical,1,Churned,Inactive,Has Card,Complaint,96.7,Zero,Very Good
15638188,France,Female,30,26-35,0,0.0,1,1,0,101098.63,786,3,1,3,2,1.15,0,0.8899088612888827,0.9538384211012852,1,Critical,1,Churned,Inactive,Has Card,Complaint,89.0,Zero,Very Good
15638189,Spain,Male,38,36-45,9,125943.98,1,0,1,90414.73,772,7,0,5,17,7.15,1,0.0212661421581799,0.0124088723130168,0,Low,0,Retained,Active,No Card,No Complaint,2.1,$75-150K,Very Good
15638190,France,Male,47,46-55,0,20386.72,1,1,1,30070.9,752,8,0,5,13,6.6,0,0.0620820259307857,0.035508243374841,0,Low,0,Retained,Active,Has Card,No Complaint,6.2,$1-25K,Very Good
15638191,France,Male,35,26-35,10,94344.94,2,1,1,151958.87,637,9,0,4,16,7.45,0,0.0155551360939109,0.0465943503895023,0,Low,0,Retained,Active,Has Card,No Complaint,1.6,$75-150K,Fair
15638192,Spain,Male,46,46-55,1,0.0,1,1,0,62587.21,633,2,0,3,6,1.7,0,0.280006144192799,0.5677464889030865,0,Medium,0,Retained,Inactive,Has Card,No Complaint,28.0,Zero,Fair
15638193,France,Male,26,26-35,4,514.14,2,1,0,190668.85,604,1,0,3,4,1.05,0,0.6219272671670606,0.3763428669995386,1,High,1,Churned,Inactive,Has Card,No Complaint,62.2,$1-25K,Fair
15638194,Germany,Female,36,36-45,2,0.0,1,1,1,60277.12,578,8,0,2,13,6.6,0,0.4183556725302088,0.5516501394367586,0,Medium,0,Retained,Active,Has Card,No Complaint,41.8,Zero,Poor
15638195,Germany,Female,37,36-45,6,123687.28,1,1,0,28196.49,500,3,0,1,2,1.15,1,0.7750011975106136,0.7740566592838031,1,Critical,1,Churned,Inactive,Has Card,No Complaint,77.5,$75-150K,Poor
15638196,France,Male,51,46-55,1,0.0,1,1,0,57254.14,707,6,0,5,3,2.1,0,0.1358093055697797,0.1478169740260264,0,Low,0,Retained,Inactive,Has Card,No Complaint,13.6,Zero,Good
15638197,Germany,Male,40,36-45,1,85294.61,1,1,0,153005.33,647,1,1,2,2,0.65,0,0.9748950197361298,0.9626985944486288,1,Critical,1,Churned,Inactive,Has Card,Complaint,97.5,$75-150K,Fair
15638198,France,Female,57,56-65,2,118031.2,1,1,0,65949.17,667,4,0,3,1,1.2,1,0.3843729193997613,0.3923730637365318,0,Medium,0,Retained,Inactive,Has Card,No Complaint,38.4,$75-150K,Fair
15638199,Germany,Male,23,18-25,0,0.0,2,1,0,98995.72,717,4,0,5,3,1.6,0,0.1488901741041609,0.1991588248654567,0,Low,0,Retained,Inactive,Has Card,No Complaint,14.9,Zero,Good
15638200,France,Male,39,36-45,1,0.0,1,1,0,99902.97,654,1,0,5,6,1.45,0,0.0795245177163425,0.1470066853676238,0,Low,0,Retained,Inactive,Has Card,No Complaint,8.0,Zero,Fair
15638201,Germany,Female,39,36-45,4,54998.51,1,1,0,58159.72,614,2,0,3,3,1.1,0,0.202789397851116,0.3664881738303319,0,Low,0,Retained,Inactive,Has Card,No Complaint,20.3,$25-75K,Fair
15638202,France,Male,44,36-45,2,0.0,1,1,0,103635.7,631,1,1,3,1,0.45,0,0.8076394283213318,0.9482712998100348,1,Critical,0,Retained,Inactive,Has Card,Complaint,80.8,Zero,Fair
15638203,Germany,Male,29,26-35,10,35903.56,3,1,1,29657.36,593,6,0,2,14,6.3,0,0.3299948201385815,0.3098439600145493,0,Medium,0,Retained,Active,Has Card,No Complaint,33.0,$25-75K,Fair
15638204,France,Male,56,56-65,9,0.0,1,1,0,94293.07,747,2,1,1,2,0.9,0,0.9439322746042518,0.9910790825385536,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.4,Zero,Very Good
15638205,France,Male,38,36-45,5,74202.97,1,1,1,96888.51,520,7,0,3,13,6.35,0,0.0590243239067828,0.1814869393787974,0,Low,0,Retained,Active,Has Card,No Complaint,5.9,$25-75K,Poor
15638206,France,Male,26,26-35,1,0.0,1,1,1,24110.97,692,12,0,3,10,7.0,0,0.4602894161414329,0.3598984843764973,0,Medium,0,Retained,Active,Has Card,No Complaint,46.0,Zero,Good
15638207,France,Male,37,36-45,7,500.0,2,0,1,54911.02,660,5,1,3,8,4.85,0,0.53707282671537,0.6729339334879768,1,High,0,Retained,Active,No Card,Complaint,53.7,$1-25K,Fair
15638208,Spain,Male,34,26-35,3,0.0,2,1,0,32807.32,519,3,0,4,4,1.55,0,0.1760140452029749,0.2833939478529079,0,Low,0,Retained,Inactive,Has Card,No Complaint,17.6,Zero,Poor
15638209,France,Female,68,65+,2,61726.94,2,1,0,104817.01,632,2,0,5,2,0.9,0,0.1144671366399817,0.1229286797182368,0,Low,0,Retained,Inactive,Has Card,No Complaint,11.4,$25-75K,Fair
15638210,Spain,Male,49,46-55,4,142669.84,2,1,1,65624.0,710,8,0,5,14,6.8,1,0.0131510647072396,0.0182079709517502,0,Low,0,Retained,Active,Has Card,No Complaint,1.3,$75-150K,Good
15638211,Spain,Male,38,36-45,7,98751.35,2,0,0,59023.73,631,2,0,5,3,1.1,1,0.0366613123667513,0.0375765026943157,0,Low,0,Retained,Inactive,No Card,No Complaint,3.7,$75-150K,Fair
15638212,Germany,Female,36,36-45,8,138651.55,2,0,1,55066.07,576,5,0,3,13,5.85,1,0.0732929118633212,0.1031317858191325,0,Low,0,Retained,Active,No Card,No Complaint,7.3,$75-150K,Poor
15638213,France,Female,48,46-55,0,115663.79,2,0,1,61205.7,655,9,1,4,8,5.85,1,0.4047294495174596,0.500661269836865,0,Medium,0,Retained,Active,No Card,Complaint,40.5,$75-150K,Fair
15638214,France,Male,48,46-55,3,137386.64,1,0,1,24245.25,511,7,1,3,8,5.35,1,0.6246520985005282,0.6883146582658848,1,High,1,Churned,Active,No Card,Complaint,62.5,$75-150K,Poor
15638215,Spain,Male,18,18-25,5,49629.24,1,0,1,104367.91,596,4,0,1,6,4.2,0,0.3884726733774071,0.6727966728870327,0,Medium,0,Retained,Active,No Card,No Complaint,38.8,$25-75K,Fair
15638216,France,Male,45,36-45,5,80374.55,2,1,0,150849.94,540,3,0,3,1,0.95,0,0.6033850109671574,0.3374245198648697,1,High,1,Churned,Inactive,Has Card,No Complaint,60.3,$75-150K,Poor
15638217,France,Female,38,36-45,8,0.0,1,1,0,199999.0,673,2,1,2,3,1.1,0,0.965688686569908,0.9693717693700242,1,Critical,1,Churned,Inactive,Has Card,Complaint,96.6,Zero,Good
15638218,Germany,Male,23,18-25,0,74486.76,2,1,1,99450.88,753,5,1,3,13,5.85,0,0.8058461900460544,0.85029342871413,1,Critical,1,Churned,Active,Has Card,Complaint,80.6,$25-75K,Very Good
15638219,Spain,Male,47,46-55,4,0.0,2,0,1,68253.25,691,5,0,4,14,6.05,0,0.0282594455185477,0.0906609579587297,0,Low,0,Retained,Active,No Card,No Complaint,2.8,Zero,Good
15638220,Spain,Male,62,56-65,9,0.0,1,1,1,98481.36,813,8,0,4,13,6.6,0,0.1968329276156627,0.1107411106041971,0,Low,0,Retained,Active,Has Card,No Complaint,19.7,Zero,Exceptional
15638221,France,Male,44,36-45,0,69869.7,2,1,1,34290.19,751,5,0,5,8,4.85,0,0.042325033356825,0.0378669472295549,0,Low,0,Retained,Active,Has Card,No Complaint,4.2,$25-75K,Very Good
15638222,Germany,Male,50,46-55,5,148981.41,1,0,1,55050.86,565,7,0,3,20,7.75,1,0.4046141540956387,0.1415436338366186,0,Medium,1,Churned,Active,No Card,No Complaint,40.5,$75-150K,Poor
15638223,France,Male,57,56-65,8,0.0,1,1,1,96399.44,630,11,1,2,11,6.95,0,0.9010479392203844,0.9395416738291784,1,Critical,1,Churned,Active,Has Card,Complaint,90.1,Zero,Fair
15638224,France,Female,28,26-35,3,500.0,2,1,1,140941.86,688,4,0,4,11,5.2,0,0.0430112945616336,0.0661961361877195,0,Low,0,Retained,Active,Has Card,No Complaint,4.3,$1-25K,Good
15638225,Spain,Female,18,18-25,9,97166.56,2,1,1,31787.69,579,6,1,1,14,6.3,0,0.7923062888479282,0.9631998755952464,1,Critical,1,Churned,Active,Has Card,Complaint,79.2,$75-150K,Poor
15638226,France,Male,45,36-45,9,19306.73,2,1,1,25237.39,695,9,0,5,11,6.45,0,0.0836473551529445,0.0182019647377925,0,Low,0,Retained,Active,Has Card,No Complaint,8.4,$1-25K,Good
15638227,France,Male,35,26-35,8,100468.6,2,1,0,34073.09,689,3,0,4,4,1.55,1,0.0967078554490976,0.1300021087003292,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.7,$75-150K,Good
15638228,France,Male,22,18-25,2,112827.29,2,0,0,41829.32,678,3,0,5,3,1.35,1,0.0653904059900311,0.0758892487342946,0,Low,0,Retained,Inactive,No Card,No Complaint,6.5,$75-150K,Good
15638229,Spain,Male,37,36-45,10,174380.85,2,1,1,101464.79,641,15,0,3,6,6.95,1,0.0666524161736904,0.0829404984178759,0,Low,0,Retained,Active,Has Card,No Complaint,6.7,$150K+,Fair
15638230,Spain,Female,46,46-55,6,123165.91,1,1,1,97044.21,554,2,0,3,14,5.3,1,0.0908856844366862,0.1283711874813085,0,Low,0,Retained,Active,Has Card,No Complaint,9.1,$75-150K,Poor
15638231,Germany,Female,36,36-45,4,0.0,1,1,1,149876.59,689,5,0,1,9,5.05,0,0.3289213862036455,0.7141096708108612,0,Medium,0,Retained,Active,Has Card,No Complaint,32.9,Zero,Good
15638232,Spain,Male,29,26-35,9,500.0,1,1,0,64722.64,657,2,0,4,2,0.9,0,0.061532006890104,0.1509205914496222,0,Low,0,Retained,Inactive,Has Card,No Complaint,6.2,$1-25K,Fair
15638233,France,Male,35,26-35,0,30060.98,2,1,0,97742.83,578,2,1,4,5,1.5,0,0.5787676518745748,0.8306842379485976,1,High,0,Retained,Inactive,Has Card,Complaint,57.9,$25-75K,Poor
15638234,France,Male,37,36-45,6,121557.43,2,1,0,61911.14,655,1,0,2,2,0.65,1,0.6266559530349798,0.5379594393337306,1,High,1,Churned,Inactive,Has Card,No Complaint,62.7,$75-150K,Fair
15638235,France,Female,18,18-25,7,0.0,3,1,0,29078.48,615,0,0,2,2,0.4,0,0.7968189160116775,0.8632748098486344,1,Critical,1,Churned,Inactive,Has Card,No Complaint,79.7,Zero,Fair
15638236,France,Female,36,36-45,5,0.0,1,1,0,96249.88,697,0,0,3,1,0.2,0,0.7032583423371557,0.5154882838603304,1,High,1,Churned,Inactive,Has Card,No Complaint,70.3,Zero,Good
15638237,France,Female,23,18-25,0,0.0,1,1,0,99355.21,698,2,1,5,3,1.1,0,0.8099309766009921,0.7704866652465657,1,Critical,1,Churned,Inactive,Has Card,Complaint,81.0,Zero,Good
15638238,Spain,Female,45,36-45,8,0.0,1,0,1,94165.61,599,14,0,4,14,8.3,0,0.0586774421819042,0.0725707067168235,0,Low,0,Retained,Active,No Card,No Complaint,5.9,Zero,Fair
15638239,France,Male,20,18-25,6,0.0,2,0,0,27239.45,645,3,0,4,1,0.95,0,0.1853156307146155,0.2939962408523398,0,Low,0,Retained,Inactive,No Card,No Complaint,18.5,Zero,Fair
15638240,France,Female,49,46-55,5,12317.09,2,1,1,95238.1,604,9,0,5,8,5.85,0,0.0188699313278192,0.0213492513825076,0,Low,0,Retained,Active,Has Card,No Complaint,1.9,$1-25K,Fair
15638241,France,Female,33,26-35,3,85527.71,1,0,0,53816.86,788,1,0,2,3,0.85,0,0.4596986622596627,0.5891571901036713,0,Medium,0,Retained,Inactive,No Card,No Complaint,46.0,$75-150K,Very Good
15638242,France,Male,32,26-35,2,88295.86,1,1,0,63658.61,618,1,0,5,2,0.65,0,0.0430519553728664,0.0930057932138558,0,Low,0,Retained,Inactive,Has Card,No Complaint,4.3,$75-150K,Fair
15638243,Spain,Male,41,36-45,3,0.0,2,1,1,91854.76,678,8,1,2,18,7.6,0,0.9308461327402988,0.9285374233864886,1,Critical,1,Churned,Active,Has Card,Complaint,93.1,Zero,Good
15638244,France,Female,28,26-35,0,45507.62,1,1,1,31240.95,823,4,1,2,13,5.6,0,0.8455472011928574,0.930290264171726,1,Critical,1,Churned,Active,Has Card,Complaint,84.6,$25-75K,Exceptional
15638245,France,Female,41,36-45,8,0.0,1,1,1,145972.96,408,8,0,5,8,5.6,0,0.0856609263319844,0.0623672076373199,0,Low,0,Retained,Active,Has Card,No Complaint,8.6,Zero,Very Poor
15638246,Spain,Female,29,26-35,1,79329.0,2,1,1,35719.96,711,10,0,3,13,7.1,0,0.1561952177953611,0.1924953927194113,0,Low,0,Retained,Active,Has Card,No Complaint,15.6,$75-150K,Good
15638247,France,Female,31,26-35,1,0.0,1,0,1,54516.9,699,1,0,5,10,4.25,0,0.0985638876882884,0.0528359725094555,0,Low,0,Retained,Active,No Card,No Complaint,9.9,Zero,Good
15638248,France,Female,42,36-45,2,36388.72,1,1,1,100516.32,591,10,0,1,12,6.9,0,0.2651191781149531,0.6327527043287966,0,Medium,0,Retained,Active,Has Card,No Complaint,26.5,$25-75K,Fair
15638249,France,Female,25,18-25,0,33428.79,2,0,0,155851.62,517,0,0,3,4,0.8,0,0.2807805490426856,0.4700643115034217,0,Medium,0,Retained,Inactive,No Card,No Complaint,28.1,$25-75K,Poor
15638250,Germany,Male,24,18-25,9,49257.04,1,0,1,71798.13,607,10,0,3,10,6.5,0,0.092977140450279,0.1413855667364806,0,Low,0,Retained,Active,No Card,No Complaint,9.3,$25-75K,Fair
15638251,Spain,Female,40,36-45,2,0.0,1,1,0,138730.4,624,3,0,5,1,0.95,0,0.1098056999157126,0.1116093384586009,0,Low,0,Retained,Inactive,Has Card,No Complaint,11.0,Zero,Fair
15638252,Spain,Male,37,36-45,3,500.0,1,1,0,67335.81,682,1,0,5,6,1.45,0,0.0218093829364167,0.0693680924085481,0,Low,0,Retained,Inactive,Has Card,No Complaint,2.2,$1-25K,Good
15638253,France,Male,39,36-45,8,0.0,1,1,0,98623.06,518,4,0,3,1,1.2,0,0.5518896273290902,0.4951142994443366,1,High,0,Retained,Inactive,Has Card,No Complaint,55.2,Zero,Poor
15638254,Spain,Male,41,36-45,4,0.0,2,1,0,24892.12,557,6,0,1,0,1.5,0,0.4784992723156523,0.8832641737273079,0,Medium,0,Retained,Inactive,Has Card,No Complaint,47.8,Zero,Poor
15638255,France,Female,38,36-45,10,188889.06,2,1,0,101710.11,604,3,0,4,4,1.55,1,0.0567709922293468,0.105334309928491,0,Low,0,Retained,Inactive,Has Card,No Complaint,5.7,$150K+,Fair
15638256,France,Female,44,36-45,5,157581.7,1,1,1,27773.15,844,7,0,5,11,5.95,1,0.042374957734173,0.0188072366664502,0,Low,0,Retained,Active,Has Card,No Complaint,4.2,$150K+,Exceptional
15638257,France,Female,39,36-45,0,91213.9,2,1,0,24541.05,613,6,0,4,3,2.1,0,0.1379271674655611,0.2318702290620605,0,Low,0,Retained,Inactive,Has Card,No Complaint,13.8,$75-150K,Fair
15638258,France,Male,18,18-25,2,500.0,1,1,0,56503.99,572,1,0,2,3,0.85,0,0.5668745445057091,0.7838697025388323,1,High,0,Retained,Inactive,Has Card,No Complaint,56.7,$1-25K,Poor
15638259,Germany,Male,18,18-25,6,54192.18,2,1,0,98942.82,726,1,1,2,1,0.45,0,0.9434776625004372,0.9665782591848656,1,Critical,1,Churned,Inactive,Has Card,Complaint,94.3,$25-75K,Good
